Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
61.26614249999998,2000,,,,-0.0609375,0.04462890625,-1.00849609375,0.04591317381230657,0.30802307850499905,14.711266421948284,22.9859882753063,4042.81086616272,0,338.1534807063898,185.62168898161684,54.89188591073141,0.0016594703762649048,0.0009108909373183501,2.76923828125,,
61.76688350000004,1983.3043999999973,,,,-0.02294921875,-0.1685546875,-0.89462890625,0.045064180106508755,0.3034076331496201,14.678912671653688,22.83198473261359,4023.8565904859997,0,335.1490716429704,181.33255124701049,54.10472687162137,0.0016732341544952074,0.0009052914112776313,2.27607421875,,
62.268350250000026,1934.0287999999855,,,,0.043359375,-0.00283203125,-0.983203125,0.04477119608159763,0.3013661720814054,14.664943639705019,22.360048594125264,3948.5630865547196,0,327.90424025161946,176.7842670836183,53.92487016085725,0.0017055071080546162,0.0009193455371054483,1.99013671875,,
62.76960224999999,1883.8839749999868,,,,-0.023046875,0.24052734375,-1.069921875,0.04288753099365254,0.2871984892015172,14.726220390639373,20.252340918918524,3779.5454017910397,0,298.22980463957344,162.1493196493499,54.3563626523424,0.001772966497414708,0.0009631455168788315,1.78916015625,,
63.268648500000026,1833.9859749999864,,,,0.10927734375,0.22763671875,-0.98203125,0.0404585919908089,0.26326822329970734,14.792419997034111,18.365529414055995,3611.57491457856,0,271.65562746302646,146.14898643942183,53.806301806177395,0.001801567514953807,0.0009693262540094392,1.9837890625,,
63.77067074999999,1783.7745999999856,,,,-0.14677734375,-0.08447265625,-0.99814453125,0.03746060402535881,0.2401140236276343,14.903563382574308,15.597354872451017,3440.98643348808,0,232.42830582683928,128.9263722739187,55.51630356875106,0.0018641790714014263,0.0010344734568593053,1.8634765625,,
64.26905825000014,1733.9576749999856,,,,-0.0322265625,0.0578125,-0.98251953125,0.033988518630113373,0.21847663186005603,15.006622845605495,13.281846070565711,3264.21948684552,0,199.3003461693291,110.96593280916359,55.693454114155585,0.0019697272212294255,0.0010967215916203757,1.62841796875,,
64.77121699999991,1683.7441249999877,,,,-0.08076171875,0.08017578125,-1.0099609375,0.030984857327704757,0.1954580701357267,15.095232882556951,11.441890160727432,3069.3360225672,0,172.70674409952647,95.15823884016336,55.082274279518366,0.002056763754569078,0.0011320100898253326,1.3078125,,
65.2698555,1633.8689749999915,,,,-0.03984375,0.0041015625,-0.99462890625,0.027622161495861452,0.1738246772162943,15.17314354358229,9.911542591139725,2922.1000468684797,0,150.37998741518098,80.755919033568,53.68210523840097,0.0021545741107230855,0.0011562880682010517,1.0966796875,,
65.7690235,1583.9353249999883,,,,-0.03544921875,0.064453125,-0.99130859375,0.024720418058220003,0.15600441918014252,15.247965706865054,8.516856707468527,2757.16643255448,0,129.85678867185757,68.20303429760499,52.49952454022896,0.0022905762373126777,0.0012020827523777319,0.9572265625,,
