timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
336178858,336178500,0.0037305194,0.0021457972,-0.017839354,0.3194659,0.0,0.0,0.0,-1.0
336183898,336183568,0.013927171,0.0041632983,-0.018906282,0.3194659,0.0,0.0,0.0,-1.0
336185214,336184838,0.009987657,0.0035634078,-0.018945746,0.3194659,0.0,0.0,0.0,-1.0
336189078,336188649,0.00677382,0.0017921104,-0.015857669,0.3194659,0.0,0.0,0.0,-1.0
336194047,336193718,-0.0030637702,0.0047851214,-0.01935406,0.3194659,0.0,0.0,0.0,-1.0
336196614,336196261,0.0023211676,0.0018657378,-0.0179922,0.3194659,0.0,0.0,0.0,-1.0
336199212,336198796,0.012529898,0.0020505448,-0.017555911,0.32465985,0.0,0.0,0.0,-1.0
336210569,336210212,0.0020579377,0.0005521276,-0.021552654,0.32465985,0.0,0.0,0.0,-1.0
336214566,336214239,0.0019207833,0.00047143357,-0.017282715,0.32465985,0.0,0.0,0.0,-1.0
336217146,336216758,0.0062498874,0.0028373005,-0.020621797,0.32465985,0.0,0.0,0.0,-1.0
336220936,336220582,0.0047397725,0.003314216,-0.019255199,0.32453185,0.0,0.0,0.0,-1.0
336224574,336224229,0.0028609985,0.002351729,-0.020021923,0.32453185,0.0,0.0,0.0,-1.0
336227054,336226728,0.0009296496,0.0018772184,-0.020209966,0.32453185,0.0,0.0,0.0,-1.0
336230891,336230538,0.0027547986,0.0010223952,-0.01956132,0.32453185,0.0,0.0,0.0,-1.0
336234638,336234310,0.0024965857,0.0005269287,-0.024549128,0.32453185,0.0,0.0,0.0,-1.0
336238497,336238121,-0.0050405073,-0.0017747529,-0.019761086,0.32582384,0.0,0.0,0.0,-1.0
336240994,336240665,-0.0075177546,-0.00085362175,-0.020824837,0.32582384,0.0,0.0,0.0,-1.0
336244827,336244454,-0.0021657124,0.0026255734,-0.022830794,0.32582384,0.0,0.0,0.0,-1.0
336248648,336248264,-0.0014633085,0.0029891834,-0.020397127,0.32582384,0.0,0.0,0.0,-1.0
336254927,336254601,-0.002138764,0.0026859294,-0.0195002,0.32582384,0.0,0.0,0.0,-1.0
336258856,336258439,-0.00074587006,-0.00014401958,-0.02346677,0.3269334,0.0,0.0,0.0,-1.0
336276502,336276166,-0.0070521347,0.0022464248,-0.023468994,0.3269334,0.0,0.0,0.0,-1.0
336280386,336279976,-0.0014564937,0.0002588007,-0.021661954,0.32438686,0.0,0.0,0.0,-1.0
336285367,336285043,-0.0006278001,0.0026993582,-0.021122243,0.32438686,0.0,0.0,0.0,-1.0
336286639,336286313,-0.0032204825,0.0025321883,-0.020878254,0.32438686,0.0,0.0,0.0,-1.0
336290465,336290118,-0.0034519213,0.0018312123,-0.02430126,0.32438686,0.0,0.0,0.0,-1.0
336294495,336294169,-0.0016248039,0.00022407316,-0.022263803,0.32438686,0.0,0.0,0.0,-1.0
336296977,336296656,0.00063000625,0.0015225001,-0.020585673,0.32438686,0.0,0.0,0.0,-1.0
336300859,336300473,0.0017102917,-0.00081011164,-0.021879224,0.32623172,0.0,0.0,0.0,-1.0
336305735,336305407,-0.0035504608,0.002108919,-0.021533301,0.32623172,0.0,0.0,0.0,-1.0
336308263,336307921,-0.0053186454,0.0017374627,-0.02206329,0.32623172,0.0,0.0,0.0,-1.0
336312017,336311691,-0.0011704331,0.0013640327,-0.023251684,0.32623172,0.0,0.0,0.0,-1.0
336314547,336314218,0.004089861,0.0017027841,-0.024594408,0.32623172,0.0,0.0,0.0,-1.0
336318438,336318027,-0.001140328,0.0013557327,-0.019011436,0.32623172,0.0,0.0,0.0,-1.0
336328501,336328173,0.001891916,0.003159577,-0.02404675,0.32632968,0.0,0.0,0.0,-1.0
336332328,336331976,-0.0007161656,0.0059200875,-0.021293135,0.32632968,0.0,0.0,0.0,-1.0
336336152,336335782,-0.0024508876,0.004781782,-0.021822196,0.32632968,0.0,0.0,0.0,-1.0
336339997,336339588,0.00028975186,0.0066136485,-0.021530561,0.321239,0.0,0.0,0.0,-1.0
336342496,336342153,0.0017496146,0.007098093,-0.021077875,0.321239,0.0,0.0,0.0,-1.0
336346258,336345930,-0.0021925464,0.008482929,-0.023166483,0.321239,0.0,0.0,0.0,-1.0
336350133,336349746,0.00078121957,0.009026507,-0.019806076,0.321239,0.0,0.0,0.0,-1.0
336355137,336354808,0.008659215,0.011393192,-0.022003608,0.321239,0.0,0.0,0.0,-1.0
336357675,336357346,0.0042641,0.011686581,-0.019046197,0.321239,0.0,0.0,0.0,-1.0
336360228,336359893,0.0014439428,0.012867582,-0.020440003,0.31962183,0.0,0.0,0.0,-1.0
336366549,336366224,0.0005165212,0.013557483,-0.020423401,0.31962183,0.0,0.0,0.0,-1.0
336367821,336367497,0.0011655164,0.013970296,-0.02090192,0.31962183,0.0,0.0,0.0,-1.0
336371665,336371316,0.0038442286,0.0145662585,-0.020133236,0.31962183,0.0,0.0,0.0,-1.0
336400813,336400472,0.0017122502,0.0151841445,-0.021008383,0.3174297,0.0,0.0,0.0,-1.0
336402073,336401743,0.0012266842,0.015302336,-0.019309575,0.3174297,0.0,0.0,0.0,-1.0
336405873,336405545,0.0056253048,0.016201029,-0.020869777,0.3174297,0.0,0.0,0.0,-1.0
336412214,336411888,0.0008783861,0.015550702,-0.01847998,0.3174297,0.0,0.0,0.0,-1.0
336413533,336413158,0.0035804142,0.015299454,-0.019152008,0.3174297,0.0,0.0,0.0,-1.0
336416025,336415694,0.0056691924,0.015271455,-0.019644478,0.31805766,0.0,0.0,0.0,-1.0
336422433,336422044,0.0018658345,0.015741816,-0.020862546,0.31805766,0.0,0.0,0.0,-1.0
336423635,336423307,0.0038744342,0.01649869,-0.020380624,0.31805766,0.0,0.0,0.0,-1.0
336427438,336427112,-0.0009991762,0.016486216,-0.017874375,0.31805766,0.0,0.0,0.0,-1.0
336432506,336432183,0.0058709583,0.017819986,-0.020609923,0.31805766,0.0,0.0,0.0,-1.0
336433802,336433453,0.0066097975,0.016591813,-0.019698411,0.31805766,0.0,0.0,0.0,-1.0
336437598,336437258,0.007296067,0.016143525,-0.018775363,0.31938308,0.0,0.0,0.0,-1.0
336441385,336441062,0.0031519872,0.018494362,-0.019540057,0.31938308,0.0,0.0,0.0,-1.0
336443998,336443608,0.002476856,0.016998181,-0.020993743,0.31938308,0.0,0.0,0.0,-1.0
336447790,336447413,0.0017255323,0.018945305,-0.019195322,0.31938308,0.0,0.0,0.0,-1.0
336452802,336452478,0.0074139545,0.018378029,-0.020656742,0.31938308,0.0,0.0,0.0,-1.0
336455381,336455021,0.008405452,0.018098734,-0.017193204,0.31938308,0.0,0.0,0.0,-1.0
336458114,336457792,0.003526825,0.017164614,-0.017686468,0.32004014,0.0,0.0,0.0,-1.0
336461888,336461562,0.0066493344,0.017748587,-0.021133445,0.32004014,0.0,0.0,0.0,-1.0
336465727,336465352,-0.0015838745,0.015974348,-0.01821311,0.32004014,0.0,0.0,0.0,-1.0
336469429,336469072,0.00498821,0.016563172,-0.019482706,0.32004014,0.0,0.0,0.0,-1.0
336473124,336472782,-0.00047623224,0.015200734,-0.02019089,0.32004014,0.0,0.0,0.0,-1.0
336475724,336475364,0.0047899587,0.014266418,-0.020898627,0.32004014,0.0,0.0,0.0,-1.0
336479517,336479139,0.003951258,0.013222184,-0.016756037,0.3194387,0.0,0.0,0.0,-1.0
336483250,336482922,0.0024549013,0.013280503,-0.019974671,0.3194387,0.0,0.0,0.0,-1.0
336487060,336486725,0.0041040024,0.013803162,-0.017054627,0.3194387,0.0,0.0,0.0,-1.0
336489669,336489289,0.0021408843,0.012848793,-0.020013325,0.3194387,0.0,0.0,0.0,-1.0
336493395,336493069,0.005155835,0.01327763,-0.018471692,0.3194387,0.0,0.0,0.0,-1.0
336497199,336496873,0.0012318848,0.01737754,-0.019618068,0.3166518,0.0,0.0,0.0,-1.0
336502303,336501947,0.0059404518,0.016923536,-0.016330644,0.3166518,0.0,0.0,0.0,-1.0
336503548,336503217,0.006183262,0.016632576,-0.016933458,0.3166518,0.0,0.0,0.0,-1.0
336507361,336507020,0.007064867,0.016023379,-0.018874636,0.3166518,0.0,0.0,0.0,-1.0
336513688,336513363,0.008962326,0.013825903,-0.021134144,0.3166518,0.0,0.0,0.0,-1.0
336514957,336514633,0.008238458,0.014566618,-0.019799806,0.3166518,0.0,0.0,0.0,-1.0
336517552,336517174,0.004242811,0.016810516,-0.015703429,0.31795394,0.0,0.0,0.0,-1.0
336522565,336522242,0.004904043,0.013740849,-0.01653299,0.31795394,0.0,0.0,0.0,-1.0
336525122,336524784,0.00231082,0.012204999,-0.016225934,0.31795394,0.0,0.0,0.0,-1.0
336528933,336528588,0.003896704,0.013451457,-0.019217009,0.31795394,0.0,0.0,0.0,-1.0
336533996,336533659,-0.00064242777,0.014646816,-0.015002601,0.31795394,0.0,0.0,0.0,-1.0
336535251,336534928,-0.004073779,0.014637503,-0.016476981,0.31795394,0.0,0.0,0.0,-1.0
336539411,336539014,-0.0010716034,0.01163122,-0.017325222,0.32081524,0.0,0.0,0.0,-1.0
336543092,336542738,0.0049096537,0.013571933,-0.01575541,0.32081524,0.0,0.0,0.0,-1.0
336545658,336545287,0.004031317,0.012708697,-0.015891423,0.32081524,0.0,0.0,0.0,-1.0
336549332,336548991,0.0048336955,0.012576811,-0.015429365,0.32081524,0.0,0.0,0.0,-1.0
336554309,336553971,0.008429992,0.009137786,-0.017109914,0.32081524,0.0,0.0,0.0,-1.0
336556810,336556485,0.00703949,0.0087333135,-0.015942259,0.32081524,0.0,0.0,0.0,-1.0
336560711,336560308,0.00091528107,0.008737544,-0.016330553,0.31966585,0.0,0.0,0.0,-1.0
336563157,336562832,0.003949553,0.009436021,-0.015101537,0.31966585,0.0,0.0,0.0,-1.0
336566976,336566636,0.010056419,0.008683192,-0.01575125,0.31966585,0.0,0.0,0.0,-1.0
336570784,336570445,0.008505954,0.007200477,-0.014111817,0.31966585,0.0,0.0,0.0,-1.0
336574600,336574249,0.0025191256,0.008444607,-0.016510133,0.31966585,0.0,0.0,0.0,-1.0
336577151,336576792,0.0031468072,0.0071854573,-0.014161206,0.31966585,0.0,0.0,0.0,-1.0
336580994,336580604,0.011318877,0.008264699,-0.017462743,0.31840205,0.0,0.0,0.0,-1.0
336585995,336585669,0.009616228,0.0063148937,-0.01354751,0.31840205,0.0,0.0,0.0,-1.0
336588534,336588200,0.007567414,0.007276887,-0.015519472,0.31840205,0.0,0.0,0.0,-1.0
336591180,336590767,0.0051635383,0.0052850526,-0.013626984,0.31840205,0.0,0.0,0.0,-1.0
336594933,336594547,0.010987208,0.0042122654,-0.014912919,0.31840205,0.0,0.0,0.0,-1.0
336598769,336598360,0.006499035,0.0082509685,-0.014304988,0.3174226,0.0,0.0,0.0,-1.0
336603749,336603423,0.0056805625,0.008339274,-0.015550282,0.3174226,0.0,0.0,0.0,-1.0
336605017,336604691,0.0029541105,0.008125019,-0.015369943,0.3174226,0.0,0.0,0.0,-1.0
336608873,336608502,0.0013257371,0.005650607,-0.012785584,0.3174226,0.0,0.0,0.0,-1.0
336615220,336614845,0.0039884164,0.004793734,-0.014220638,0.3174226,0.0,0.0,0.0,-1.0
336616435,336616109,0.0029532686,0.0041658836,-0.012581873,0.3174226,0.0,0.0,0.0,-1.0
336620599,336620201,0.0063738655,0.0027522247,-0.0142632,0.32511207,0.0,0.0,0.0,-1.0
336625499,336625163,0.005895961,0.0010446333,-0.014734503,0.32511207,0.0,0.0,0.0,-1.0
336626827,336626456,0.007913907,0.0014196784,-0.015263065,0.32511207,0.0,0.0,0.0,-1.0
336630527,336630183,0.006285378,0.0018278948,-0.015011271,0.32511207,0.0,0.0,0.0,-1.0
336635483,336635160,0.0051721297,0.0025381178,-0.013965564,0.32511207,0.0,0.0,0.0,-1.0
336636742,336636418,0.006940329,0.0021405523,-0.01546831,0.32511207,0.0,0.0,0.0,-1.0
336640562,336640216,0.010091835,-0.002022047,-0.011942558,0.32837227,0.0,0.0,0.0,-1.0
336644366,336644029,0.0068778815,-0.00068528927,-0.014029409,0.32837227,0.0,0.0,0.0,-1.0
336648214,336647825,0.0061525116,-0.002671127,-0.012782909,0.32837227,0.0,0.0,0.0,-1.0
336664639,336664314,-0.0052780113,-0.001033947,-0.011579826,0.32969317,0.0,0.0,0.0,-1.0
336668456,336668114,-0.0005523773,-0.0011330441,-0.012923491,0.32969317,0.0,0.0,0.0,-1.0
336672251,336671917,0.00091078214,-0.0027910175,-0.012435013,0.32969317,0.0,0.0,0.0,-1.0
336676061,336675727,0.003605279,0.0005890443,-0.012171596,0.32969317,0.0,0.0,0.0,-1.0
336678680,336678297,0.0025413288,0.0010466585,-0.012494864,0.32969317,0.0,0.0,0.0,-1.0
336682433,336682078,0.006452455,0.003861519,-0.014143133,0.3282176,0.0,0.0,0.0,-1.0
336686196,336685872,0.0063929795,0.0020559328,-0.0114667965,0.3282176,0.0,0.0,0.0,-1.0
336690023,336689677,0.0071543604,0.0027687557,-0.012724179,0.3282176,0.0,0.0,0.0,-1.0
336692553,336692216,0.0021280523,0.001990409,-0.012444118,0.3282176,0.0,0.0,0.0,-1.0
336696363,336696019,0.0030066862,0.0028998705,-0.013696129,0.3282176,0.0,0.0,0.0,-1.0
336700156,336699825,0.0019012688,0.0013211445,-0.012325341,0.327837,0.0,0.0,0.0,-1.0
336702943,336702601,0.001007328,0.0017391234,-0.011292251,0.327837,0.0,0.0,0.0,-1.0
336706744,336706387,0.0027779746,-0.00071823923,-0.011259827,0.327837,0.0,0.0,0.0,-1.0
336710456,336710107,0.0055715456,0.0008968991,-0.010904841,0.327837,0.0,0.0,0.0,-1.0
336717920,336717597,0.004574635,-0.0011399896,-0.011803671,0.327837,0.0,0.0,0.0,-1.0
336720464,336720127,0.0049522044,-0.003618651,-0.011130214,0.32764453,0.0,0.0,0.0,-1.0
336725532,336725196,0.009013896,-0.0033718946,-0.0115442695,0.32764453,0.0,0.0,0.0,-1.0
336728122,336727749,0.0043561286,-0.0034270973,-0.010722728,0.32764453,0.0,0.0,0.0,-1.0
336731870,336731544,0.0011066456,-0.0050275372,-0.011574871,0.32764453,0.0,0.0,0.0,-1.0
336736937,336736609,0.0018884728,-0.0046209106,-0.012388491,0.32764453,0.0,0.0,0.0,-1.0
336738201,336737876,0.003863589,-0.0041929907,-0.012473264,0.32764453,0.0,0.0,0.0,-1.0
336742066,336741692,0.0031886667,-0.0041738134,-0.011141523,0.326259,0.0,0.0,0.0,-1.0
336745816,336745488,0.0068609854,-0.005987349,-0.013047496,0.326259,0.0,0.0,0.0,-1.0
336749716,336749310,0.00084596657,-0.006349432,-0.012077973,0.326259,0.0,0.0,0.0,-1.0
336752258,336751834,0.0014393537,-0.004669729,-0.010857596,0.326259,0.0,0.0,0.0,-1.0
336757235,336756904,0.0032559207,-0.0070288163,-0.012023235,0.326259,0.0,0.0,0.0,-1.0
336759813,336759454,0.0060187983,-0.0059139486,-0.014292366,0.326259,0.0,0.0,0.0,-1.0
336763602,336763245,0.004045393,-0.009367601,-0.010150106,0.3241626,0.0,0.0,0.0,-1.0
336766116,336765786,0.0022191317,-0.008126532,-0.010660636,0.3241626,0.0,0.0,0.0,-1.0
336769937,336769600,-0.0019482388,-0.007947552,-0.011646362,0.3241626,0.0,0.0,0.0,-1.0
336773786,336773410,0.00024048104,-0.008211105,-0.011696987,0.3241626,0.0,0.0,0.0,-1.0
336777528,336777200,0.0048135994,-0.008098153,-0.011247926,0.3241626,0.0,0.0,0.0,-1.0
336781418,336781011,0.0022392462,-0.008981927,-0.01112965,0.32523602,0.0,0.0,0.0,-1.0
336784131,336783799,0.0011464767,-0.006949851,-0.01356489,0.32523602,0.0,0.0,0.0,-1.0
336787956,336787581,-0.0021336135,-0.008278708,-0.011728264,0.32523602,0.0,0.0,0.0,-1.0
336791645,336791307,0.0002424534,-0.00601832,-0.013749413,0.32523602,0.0,0.0,0.0,-1.0
336806706,336806374,0.005115103,-0.0049801925,-0.012867516,0.32659763,0.0,0.0,0.0,-1.0
336807985,336807652,0.005780869,-0.0046804147,-0.011672928,0.32659763,0.0,0.0,0.0,-1.0
336811820,336811448,0.0022711619,-0.006013392,-0.015092781,0.32659763,0.0,0.0,0.0,-1.0
336818115,336817789,-0.003843779,-0.0011572262,-0.012067419,0.32659763,0.0,0.0,0.0,-1.0
336819407,336819078,-0.0036358514,-0.0005152056,-0.013768579,0.32659763,0.0,0.0,0.0,-1.0
336821968,336821596,-0.0012871266,-0.0009866111,-0.013264255,0.32507294,0.0,0.0,0.0,-1.0
336826994,336826668,0.0027492796,0.00060277164,-0.012079676,0.32507294,0.0,0.0,0.0,-1.0
336829559,336829235,0.0021527119,0.0013831868,-0.012816679,0.32507294,0.0,0.0,0.0,-1.0
336833339,336833009,-0.0006445275,0.0033200881,-0.011391205,0.32507294,0.0,0.0,0.0,-1.0
336838431,336838085,-0.0064377375,0.006313862,-0.011249233,0.32507294,0.0,0.0,0.0,-1.0
336839698,336839362,-0.0063759456,0.0055524665,-0.011311526,0.32507294,0.0,0.0,0.0,-1.0
336843502,336843169,0.0020683748,0.009243037,-0.012145031,0.32384905,0.0,0.0,0.0,-1.0
336847306,336846963,0.0030856843,0.008857995,-0.008596854,0.32384905,0.0,0.0,0.0,-1.0
336851191,336850797,0.0019369236,0.011298317,-0.012106746,0.32384905,0.0,0.0,0.0,-1.0
336871570,336871245,0.0046122023,0.018290306,-0.009954997,0.32105064,0.0,0.0,0.0,-1.0
336875366,336875015,0.005144066,0.014389719,-0.009127034,0.3237008,0.0,0.0,0.0,-1.0
336879101,336878737,0.0084428,0.015456326,-0.008928615,0.3237008,0.0,0.0,0.0,-1.0
336881720,336881307,0.0066160816,0.014390134,-0.008890217,0.3237008,0.0,0.0,0.0,-1.0
336885444,336885033,0.0074490574,0.01453474,-0.010267691,0.3237008,0.0,0.0,0.0,-1.0
336889190,336888833,0.0046465294,0.014866732,-0.008841722,0.3237008,0.0,0.0,0.0,-1.0
336892997,336892629,0.0045671547,0.015033524,-0.008112718,0.3211705,0.0,0.0,0.0,-1.0
336895497,336895169,0.00072812696,0.015802946,-0.008257341,0.3211705,0.0,0.0,0.0,-1.0
336899308,336898971,0.001831749,0.015736682,-0.009142959,0.3211705,0.0,0.0,0.0,-1.0
336903118,336902775,0.0065538324,0.016896991,-0.0073136277,0.3211705,0.0,0.0,0.0,-1.0
336906904,336906579,0.012177147,0.016808942,-0.008074712,0.3211705,0.0,0.0,0.0,-1.0
336909501,336909126,0.0132321045,0.01634885,-0.007312217,0.3211705,0.0,0.0,0.0,-1.0
336914518,336914192,0.008895639,0.012667304,-0.00610046,0.3211705,0.0,0.0,0.0,-1.0
336938716,336938308,0.0030065803,0.011318109,-0.00816235,0.32219273,0.0,0.0,0.0,-1.0
336941171,336940826,0.007603677,0.011678473,-0.006901424,0.32219273,0.0,0.0,0.0,-1.0
336944988,336944644,0.008079257,0.010043681,-0.0077862428,0.32219273,0.0,0.0,0.0,-1.0
336950254,336949933,0.0077831196,0.009161869,-0.007353649,0.32219273,0.0,0.0,0.0,-1.0
336951520,336951169,0.008548102,0.009474473,-0.008131308,0.32219273,0.0,0.0,0.0,-1.0
336955303,336954963,0.004306184,0.010106104,-0.008045121,0.32438183,0.0,0.0,0.0,-1.0
336960262,336959910,0.0074045802,0.007363325,-0.008623561,0.32438183,0.0,0.0,0.0,-1.0
336962804,336962458,0.0058658854,0.0072543165,-0.007983158,0.32438183,0.0,0.0,0.0,-1.0
336966521,336966198,0.003989692,0.0071364217,-0.00832414,0.32438183,0.0,0.0,0.0,-1.0
336970338,336970005,0.0038251833,0.006409973,-0.006578924,0.32438183,0.0,0.0,0.0,-1.0
336972944,336972547,0.0013234334,0.006939136,-0.012619803,0.32438183,0.0,0.0,0.0,-1.0
336976679,336976354,0.0031510522,0.005700344,-0.0063037174,0.32727095,0.0,0.0,0.0,-1.0
336980609,336980157,0.003333509,0.004621389,-0.0079863,0.32727095,0.0,0.0,0.0,-1.0
336983073,336982695,-0.002531916,0.0025934125,-0.0058687795,0.32727095,0.0,0.0,0.0,-1.0
336986872,336986496,-0.0048384266,0.003273744,-0.010622362,0.32727095,0.0,0.0,0.0,-1.0
336990624,336990297,-0.005691646,0.004559249,-0.010494543,0.32727095,0.0,0.0,0.0,-1.0
336994433,336994104,-4.8115846e-05,0.0073122247,-0.008136886,0.33004016,0.0,0.0,0.0,-1.0
336996959,336996638,0.0011562079,0.00581282,-0.0082076425,0.33004016,0.0,0.0,0.0,-1.0
337000791,337000445,0.0013307002,0.004579698,-0.009824727,0.33004016,0.0,0.0,0.0,-1.0
337004589,337004263,0.004044371,0.0050686714,-0.009177074,0.33004016,0.0,0.0,0.0,-1.0
337010952,337010592,-4.970456e-05,0.0061152214,-0.0077068196,0.33004016,0.0,0.0,0.0,-1.0
337014722,337014398,0.00089429657,0.007775254,-0.0080388365,0.3258737,0.0,0.0,0.0,-1.0
337021097,337020740,-0.0010869693,0.012198348,-0.005862137,0.3258737,0.0,0.0,0.0,-1.0
337022346,337022009,-0.001690819,0.013721418,-0.00635633,0.3258737,0.0,0.0,0.0,-1.0
337026163,337025812,0.00078695547,0.0145606855,-0.007593183,0.3258737,0.0,0.0,0.0,-1.0
337031450,337031126,0.0064066066,0.01456898,-0.0066921785,0.3258737,0.0,0.0,0.0,-1.0
337032695,337032371,0.00656927,0.01360531,-0.0074110716,0.3258737,0.0,0.0,0.0,-1.0
337036447,337036116,0.0062092515,0.009547326,-0.0072288546,0.3266691,0.0,0.0,0.0,-1.0
337040185,337039851,0.007253739,0.008711386,-0.008643439,0.3266691,0.0,0.0,0.0,-1.0
337042709,337042375,0.006503653,0.010096724,-0.005756978,0.3266691,0.0,0.0,0.0,-1.0
337046515,337046129,0.0032296681,0.0090252925,-0.006355015,0.3266691,0.0,0.0,0.0,-1.0
337051525,337051182,0.0042624916,0.0104274005,-0.0069982605,0.3266691,0.0,0.0,0.0,-1.0
337054082,337053720,0.0011163705,0.0119516505,-0.0060105673,0.3266691,0.0,0.0,0.0,-1.0
337056605,337056267,-0.0016314818,0.014260769,-0.0060096686,0.32269812,0.0,0.0,0.0,-1.0
337061659,337061329,0.0065872977,0.012907391,-0.0053820545,0.32269812,0.0,0.0,0.0,-1.0
337064266,337063868,0.006027065,0.013111951,-0.006474996,0.32269812,0.0,0.0,0.0,-1.0
337068008,337067671,0.009762096,0.01297317,-0.003826056,0.32269812,0.0,0.0,0.0,-1.0
337070531,337070208,0.009243461,0.011247498,-0.007259123,0.32269812,0.0,0.0,0.0,-1.0
337074390,337074013,0.0103935115,0.009622139,-0.0052537397,0.32269812,0.0,0.0,0.0,-1.0
337078167,337077827,0.007055265,0.010046737,-0.0047428994,0.32341173,0.0,0.0,0.0,-1.0
337081977,337081625,0.0071244477,0.008800443,-0.0059534893,0.32341173,0.0,0.0,0.0,-1.0
337084519,337084180,0.008256413,0.008482203,-0.006591016,0.32341173,0.0,0.0,0.0,-1.0
337088371,337087972,0.0039776377,0.008506406,-0.005751114,0.32341173,0.0,0.0,0.0,-1.0
337092190,337091777,0.005336685,0.006505645,-0.0063068466,0.32341173,0.0,0.0,0.0,-1.0
337095916,337095578,0.008699218,0.0044033728,-0.005271655,0.32435042,0.0,0.0,0.0,-1.0
337098539,337098121,0.007049561,0.003659774,-0.0050686426,0.32435042,0.0,0.0,0.0,-1.0
337102260,337101919,0.008181084,0.0025602786,-0.007858083,0.32435042,0.0,0.0,0.0,-1.0
337106114,337105732,0.009462258,0.001965779,-0.0056331465,0.32435042,0.0,0.0,0.0,-1.0
337111366,337111008,0.009938036,0.0043646367,-0.00734421,0.32435042,0.0,0.0,0.0,-1.0
337112648,337112320,0.011766694,0.0039984677,-0.006304329,0.32435042,0.0,0.0,0.0,-1.0
337117628,337117307,0.0047608577,0.0063810064,-0.004873636,0.3250545,0.0,0.0,0.0,-1.0
337120128,337119800,0.002099442,0.0058687464,-0.0069559934,0.3250545,0.0,0.0,0.0,-1.0
337124100,337123631,0.0022023898,0.0034105303,-0.005502229,0.3250545,0.0,0.0,0.0,-1.0
337130158,337129826,-0.00096610206,0.0031495118,-0.0068953265,0.3250545,0.0,0.0,0.0,-1.0
337133978,337133632,0.000779063,0.0039790072,-0.008551003,0.3250545,0.0,0.0,0.0,-1.0
337137767,337137439,0.0030388741,0.0033626508,-0.0069049397,0.3250545,0.0,0.0,0.0,-1.0
337141589,337141243,0.0010707533,0.0035334728,-0.009175778,0.32594848,0.0,0.0,0.0,-1.0
337144126,337143779,0.0022837585,0.0032772142,-0.006630371,0.32594848,0.0,0.0,0.0,-1.0
337147979,337147590,-0.0010993208,0.0023896052,-0.008199867,0.32594848,0.0,0.0,0.0,-1.0
337151722,337151389,0.004209366,0.0033120243,-0.006290859,0.32594848,0.0,0.0,0.0,-1.0
337156790,337156463,0.0035172505,0.0049055037,-0.0067527066,0.32594848,0.0,0.0,0.0,-1.0
337158133,337157748,0.0046294574,0.0053635743,-0.006344681,0.32594848,0.0,0.0,0.0,-1.0
337161861,337161535,0.005030213,0.0014508275,-0.00625237,0.3304506,0.0,0.0,0.0,-1.0
337166942,337166613,0.0035497525,-0.0012585259,-0.0071940683,0.3304506,0.0,0.0,0.0,-1.0
337169467,337169145,0.0060098493,-0.0006730658,-0.007054918,0.3304506,0.0,0.0,0.0,-1.0
337172013,337171682,0.003162466,0.0009832798,-0.0057224054,0.3304506,0.0,0.0,0.0,-1.0
337177085,337176757,0.001333873,0.0008015659,-0.005856495,0.3304506,0.0,0.0,0.0,-1.0
337179662,337179302,0.0017615618,-0.0005081942,-0.006480588,0.3304506,0.0,0.0,0.0,-1.0
337183537,337183141,0.002451622,0.0011132499,-0.0062161414,0.32824704,0.0,0.0,0.0,-1.0
337188516,337188189,0.0026246493,0.0027915149,-0.007394753,0.32824704,0.0,0.0,0.0,-1.0
337189786,337189443,0.0028939187,0.003638344,-0.0060574138,0.32824704,0.0,0.0,0.0,-1.0
337193880,337193529,-0.00026706615,0.0031477965,-0.0077400277,0.32719958,0.0,0.0,0.0,-1.0
337198824,337198487,-0.00045139148,0.002646691,-0.0059852074,0.32719958,0.0,0.0,0.0,-1.0
337200063,337199737,0.0006565677,0.002882382,-0.005063712,0.32719958,0.0,0.0,0.0,-1.0
337203945,337203584,0.0044077164,0.0018193173,-0.007447911,0.32719958,0.0,0.0,0.0,-1.0
337207550,337207225,0.005648383,0.0022466048,-0.007978758,0.32719958,0.0,0.0,0.0,-1.0
337211376,337211013,0.0067461818,0.0021378796,-0.009288135,0.32719958,0.0,0.0,0.0,-1.0
337215221,337214822,0.0034254233,-0.00028672302,-0.0071705556,0.3314053,0.0,0.0,0.0,-1.0
337217670,337217348,0.0027992185,-0.001165199,-0.010943811,0.3314053,0.0,0.0,0.0,-1.0
337221620,337221173,0.003023298,-0.0010047996,-0.0069590346,0.3314053,0.0,0.0,0.0,-1.0
337225284,337224957,-0.004013557,0.0011849912,-0.008593325,0.3314053,0.0,0.0,0.0,-1.0
337229171,337228784,-0.006079817,-0.0003149081,-0.008888024,0.3314053,0.0,0.0,0.0,-1.0
337231669,337231323,-0.0015794171,0.00071187224,-0.0079103,0.3314053,0.0,0.0,0.0,-1.0
337235427,337235104,-0.003550947,0.0052263117,-0.008321079,0.32779837,0.0,0.0,0.0,-1.0
337239238,337238911,-0.0030175967,0.0057345373,-0.008145276,0.32779837,0.0,0.0,0.0,-1.0
337243098,337242717,0.0028488839,0.0049711014,-0.0067300615,0.32779837,0.0,0.0,0.0,-1.0
337245653,337245254,0.0040478245,0.0051526264,-0.0068695773,0.32779837,0.0,0.0,0.0,-1.0
337249388,337249065,-0.0034323717,0.003326937,-0.008298506,0.32779837,0.0,0.0,0.0,-1.0
