timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
334166733,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.01193286,-0.024565846,-0.10676044,-0.048195515,-0.053606525,2.7154446,0.0,0.0,0.0,-0.0016005018,-0.0017801934,-0.32539576
334384897,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.008318467,-0.016366657,-0.10258734,-0.045760844,-0.06537642,2.789183,0.0,0.0,0.0,-0.0015047131,-0.0021497149,-0.32201213
334587926,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0071083624,-0.011437766,-0.100550294,-0.052837458,-0.031049188,2.744029,0.0,0.0,0.0,-0.0017445396,-0.0010251541,-0.3240841
334689332,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0071240673,-0.008976432,-0.09926033,-0.04760746,-0.031399023,2.803706,0.0,0.0,0.0,-0.0015581216,-0.0010276434,-0.3213457
334770515,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.007021403,-0.0072642826,-0.09934914,-0.043586504,-0.047064222,2.7765243,0.0,0.0,0.0,-0.0014339717,-0.0015483865,-0.32259297
334871988,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.007063071,-0.006069286,-0.098142445,-0.051287103,-0.062516145,2.8813996,0.0,0.0,0.0,-0.0016629384,-0.0020270299,-0.31778055
334988959,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.007489338,-0.0066613555,-0.097008646,-0.06261773,-0.060005214,2.7358363,0.0,0.0,0.0,-0.0020716814,-0.0019852475,-0.32446006
335090172,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.008399447,-0.008416744,-0.097073734,-0.057451066,-0.078365274,2.6867406,0.0,0.0,0.0,-0.0019145779,-0.0026115512,-0.3267129
336170925,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.03742755,-0.017567324,-0.085137546,-0.11707204,-0.07747988,2.8453853,0.0,0.0,0.0,-0.003814641,-0.0025245813,-0.31943315
336272360,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.03914531,-0.017531406,-0.08342767,-0.11253141,-0.08559878,2.7381666,0.0,0.0,0.0,-0.0037225669,-0.002831629,-0.32435313
336470333,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.04039444,-0.014314997,-0.07877469,-0.10866349,-0.04762116,2.8457735,0.0,0.0,0.0,-0.003539852,-0.0015513202,-0.31941533
336592008,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.040061418,-0.012669132,-0.07541114,-0.12156444,-0.10926689,2.8901603,0.0,0.0,0.0,-0.003933453,-0.0035355417,-0.31737855
336673188,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.040048644,-0.011647476,-0.07429898,-0.12706853,-0.058961976,2.6546793,0.0,0.0,0.0,-0.0042519383,-0.0019729724,-0.32818413
336886296,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.040366203,-0.0053589614,-0.07131171,-0.12186511,0.011907766,2.8080695,0.0,0.0,0.0,-0.0039898506,0.00038985896,-0.32114547
336987769,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.03986358,-0.0011741496,-0.07041001,-0.11910844,-0.013315548,2.6147683,0.0,0.0,0.0,-0.0040085954,-0.00044813484,-0.3300155
