timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
344516992,32767,32767,32767,32767,-20,32767
344522097,32767,32767,32767,-4,32767,32767
344527140,32767,32767,32767,32767,32767,-27
344532217,32767,32767,32767,32767,-44,-5
344537311,32767,32767,32767,32767,32767,32767
344567734,32767,32767,32767,32767,-20,32767
344572802,32767,32767,32767,-5,32767,-12
344577879,32767,32767,32767,32767,6,32767
344582948,32767,32767,32767,32767,32767,-11
344588025,32767,32767,32767,32767,32767,32767
344593117,32767,32767,32767,32767,-19,-11
344598175,32767,32767,32767,32767,32767,32767
344603247,32767,32767,32767,32767,8,1
344608335,32767,32767,32767,32767,32767,32767
344613398,32767,32767,32767,32767,32767,-4
344618462,32767,32767,32767,32767,-15,32767
344623533,32767,32767,32767,32767,32767,-12
344628838,32767,32767,32767,32767,6,32767
344633868,32767,32767,32767,-7,32767,-14
344638865,32767,32767,32767,32767,32767,32767
344643931,32767,32767,32767,32767,-19,-13
344648903,32767,32767,32767,32767,32767,32767
344653989,32767,32767,32767,32767,6,-5
344659056,32767,32767,32767,32767,32767,32767
344664127,32767,32767,32767,32767,32767,-4
344669197,32767,32767,32767,32767,-20,32767
344674283,32767,32767,32767,32767,32767,-24
344679357,32767,32767,32767,32767,6,32767
344684414,32767,32767,32767,-7,32767,-25
344689488,32767,32767,32767,32767,32767,32767
344694593,32767,32767,32767,32767,-18,-28
344699637,32767,32767,32767,32767,32767,32767
344704708,32767,32767,32767,32767,7,-18
344709786,32767,32767,32767,32767,32767,32767
344715089,32767,32767,32767,32767,32767,-33
344720062,32767,32767,32767,32767,-19,32767
344725040,32767,32767,32767,32767,32767,-37
344730084,32767,32767,32767,32767,7,32767
344735151,32767,32767,32767,-6,32767,-31
344740243,32767,32767,32767,32767,32767,32767
344745299,32767,32767,32767,32767,-19,-38
344750389,32767,32767,32767,32767,32767,32767
344806224,32767,32767,32767,32767,6,-29
344811332,32767,32767,32767,32767,32767,32767
344816338,32767,32767,32767,32767,32767,-38
344821400,32767,32767,32767,32767,-21,-1
344826480,32767,32767,32767,32767,32767,32767
344831547,32767,32767,32767,32767,5,2
344836619,32767,32767,32767,32767,32767,32767
344841695,32767,32767,32767,32767,32767,32767
344846775,32767,32767,32767,-5,-20,-38
344851842,32767,32767,32767,32767,32767,32767
344856917,32767,32767,32767,32767,7,-16
344861998,32767,32767,32767,32767,32767,-3
344867059,32767,32767,32767,32767,32767,32767
344872134,32767,32767,32767,32767,-18,-2
344877445,32767,32767,32767,32767,32767,32767
344882453,32767,32767,32767,32767,7,1
344887417,32767,32767,32767,32767,32767,32767
344892448,32767,32767,32767,32767,32767,-10
344897511,32767,32767,32767,-7,-19,32767
344902576,32767,32767,32767,32767,32767,-7
344907657,32767,32767,32767,32767,7,-32
344912732,32767,32767,32767,32767,32767,-12
344917801,32767,32767,32767,32767,32767,32767
344922870,32767,32767,32767,32767,-20,-3
344978676,32767,32767,32767,32767,32767,32767
344983757,32767,32767,32767,32767,6,-14
344988825,32767,32767,32767,32767,32767,32767
344993898,32767,32767,32767,32767,32767,-8
344998968,32767,32767,32767,32767,-20,32767
345004055,32767,32767,32767,32767,32767,-2
345009123,32767,32767,32767,-7,6,32767
345014197,32767,32767,32767,32767,32767,-15
345019269,32767,32767,32767,32767,32767,32767
345024351,32767,32767,32767,32767,-17,-14
345029426,32767,32767,32767,32767,32767,32767
345034482,32767,32767,32767,32767,8,-17
345039797,32767,32767,32767,32767,32767,32767
345044838,32767,32767,32767,32767,32767,-14
345049822,32767,32767,32767,32767,-20,32767
345054803,32767,32767,32767,32767,32767,-18
345059872,32767,32767,32767,-5,6,-40
345064929,32767,32767,32767,32767,32767,-11
345069997,32767,32767,32767,32767,32767,32767
345075091,32767,32767,32767,32767,-20,-20
345080145,32767,32767,32767,32767,32767,32767
345085217,32767,32767,32767,32767,5,-28
345090316,32767,32767,32767,32767,32767,32767
345095364,32767,32767,32767,32767,32767,-28
345100437,32767,32767,32767,32767,-21,32767
345105511,32767,32767,32767,32767,32767,-11
345110611,32767,32767,32767,32767,7,32767
345115661,32767,32767,32767,32767,32767,-36
345120990,32767,32767,32767,-7,32767,32767
345146109,32767,32767,32767,32767,32767,-19
345151185,32767,32767,32767,32767,-20,32767
345156294,32767,32767,32767,32767,32767,-6
345161327,32767,32767,32767,32767,5,2
345166411,32767,32767,32767,32767,32767,32767
345171470,32767,32767,32767,-4,32767,32767
345176539,32767,32767,32767,32767,-21,-26
345181621,32767,32767,32767,32767,32767,32767
345186713,32767,32767,32767,32767,7,-16
345191771,32767,32767,32767,32767,32767,32767
345196832,32767,32767,32767,32767,32767,-28
345202132,32767,32767,32767,32767,-20,-7
345207151,32767,32767,32767,32767,32767,-17
345212186,32767,32767,32767,32767,5,32767
345217199,32767,32767,32767,32767,32767,-25
345222201,32767,32767,32767,-7,32767,-6
345227320,32767,32767,32767,32767,-21,32767
345232358,32767,32767,32767,32767,32767,-13
345237423,32767,32767,32767,32767,5,32767
345242496,32767,32767,32767,32767,32767,-5
345247595,32767,32767,32767,32767,32767,32767
345252643,32767,32767,32767,32767,-19,2
345257725,32767,32767,32767,32767,32767,32767
345262787,32767,32767,32767,32767,8,-4
345267861,32767,32767,32767,32767,32767,32767
345272934,32767,32767,32767,32767,32767,-15
345278013,32767,32767,32767,32767,-19,32767
345283341,32767,32767,32767,-6,32767,32767
345288354,32767,32767,32767,32767,6,-30
345293353,32767,32767,32767,32767,32767,-16
345298332,32767,32767,32767,32767,32767,32767
345303378,32767,32767,32767,32767,-19,-5
345308448,32767,32767,32767,32767,32767,32767
345313539,32767,32767,32767,32767,5,-7
345318604,32767,32767,32767,32767,32767,32767
345323668,32767,32767,32767,32767,32767,-23
345328755,32767,32767,32767,32767,-21,32767
345333824,32767,32767,32767,-7,32767,-13
345338891,32767,32767,32767,32767,5,32767
345343962,32767,32767,32767,32767,32767,-24
345349039,32767,32767,32767,32767,32767,32767
345354123,32767,32767,32767,32767,-16,-4
345359182,32767,32767,32767,32767,32767,-20
345384552,32767,32767,32767,-6,32767,2
345389632,32767,32767,32767,32767,7,32767
345394701,32767,32767,32767,32767,32767,-7
345399770,32767,32767,32767,32767,32767,32767
345404848,32767,32767,32767,32767,-20,-1
345409921,32767,32767,32767,32767,32767,32767
345414994,32767,32767,32767,32767,7,-16
345420064,32767,32767,32767,32767,32767,32767
345425141,32767,32767,32767,32767,32767,-14
345430213,32767,32767,32767,32767,-17,32767
345435289,32767,32767,32767,32767,32767,-26
345440369,32767,32767,32767,32767,9,32767
345445439,32767,32767,32767,-7,32767,0
345450739,32767,32767,32767,32767,32767,32767
345455695,32767,32767,32767,32767,-17,1
345460723,32767,32767,32767,32767,32767,32767
345465774,32767,32767,32767,32767,7,-17
345470800,32767,32767,32767,32767,32767,32767
345475871,32767,32767,32767,32767,32767,-20
345480951,32767,32767,32767,32767,-19,32767
345486024,32767,32767,32767,32767,32767,-11
345491100,32767,32767,32767,32767,6,32767
345496169,32767,32767,32767,-7,32767,-10
345501241,32767,32767,32767,32767,32767,32767
345506322,32767,32767,32767,32767,-18,-4
345511395,32767,32767,32767,32767,32767,32767
345516464,32767,32767,32767,32767,11,-25
345521534,32767,32767,32767,32767,32767,1
345526631,32767,32767,32767,32767,32767,32767
345531886,32767,32767,32767,32767,-17,32767
345536873,32767,32767,32767,32767,32767,-19
345541876,32767,32767,32767,32767,32767,32767
345546921,32767,32767,32767,-6,-42,32767
345551984,32767,32767,32767,32767,32767,32767
345557046,32767,32767,32767,32767,-18,32767
345562128,32767,32767,32767,32767,32767,32767
345567200,32767,32767,32767,32767,5,32767
345572272,32767,32767,32767,32767,32767,32767
345577349,32767,32767,32767,32767,32767,32767
345582423,32767,32767,32767,32767,-21,32767
345587487,32767,32767,32767,32767,32767,32767
345592566,32767,32767,32767,32767,8,32767
345597638,32767,32767,32767,32767,32767,-7
345602709,32767,32767,32767,32767,32767,-12
345607783,32767,32767,32767,-6,-17,0
345613102,32767,32767,32767,32767,32767,-17
345618118,32767,32767,32767,32767,6,32767
345623123,32767,32767,32767,32767,32767,-4
345628079,32767,32767,32767,32767,32767,32767
345633152,32767,32767,32767,32767,-18,-6
345638229,32767,32767,32767,32767,32767,32767
345643303,32767,32767,32767,32767,5,-15
345648371,32767,32767,32767,32767,32767,32767
345653455,32767,32767,32767,32767,32767,-1
345658518,32767,32767,32767,-7,-21,-3
345663594,32767,32767,32767,32767,32767,-13
345668661,32767,32767,32767,32767,5,32767
345673752,32767,32767,32767,32767,32767,-24
345678817,32767,32767,32767,32767,32767,32767
345683884,32767,32767,32767,32767,-17,-10
345688955,32767,32767,32767,32767,32767,32767
345694253,32767,32767,32767,32767,5,-4
345699250,32767,32767,32767,32767,32767,32767
345704248,32767,32767,32767,32767,32767,-11
345709249,32767,32767,32767,-6,-20,32767
345714337,32767,32767,32767,32767,32767,-24
345719399,32767,32767,32767,32767,5,32767
345729553,32767,32767,32767,32767,32767,32767
345734625,32767,32767,32767,32767,-21,-18
345739698,32767,32767,32767,32767,32767,32767
345744763,32767,32767,32767,32767,5,-29
345749848,32767,32767,32767,32767,32767,32767
345754919,32767,32767,32767,32767,32767,-6
345760014,32767,32767,32767,32767,-19,32767
345765057,32767,32767,32767,32767,32767,-24
345795497,32767,32767,32767,32767,7,-23
345800589,32767,32767,32767,32767,32767,32767
345805644,32767,32767,32767,32767,32767,-7
345810731,32767,32767,32767,32767,-21,32767
345815797,32767,32767,32767,32767,32767,-31
345820876,32767,32767,32767,-6,6,32767
345825938,32767,32767,32767,32767,32767,-29
345831014,32767,32767,32767,32767,32767,32767
345836084,32767,32767,32767,32767,-18,-36
345841160,32767,32767,32767,32767,32767,32767
345846237,32767,32767,32767,32767,8,-39
345851331,32767,32767,32767,32767,32767,32767
345856633,32767,32767,32767,32767,32767,-13
345861633,32767,32767,32767,32767,-21,-2
345866620,32767,32767,32767,32767,32767,32767
345871632,32767,32767,32767,-5,5,32767
345876675,32767,32767,32767,32767,32767,-32
345881748,32767,32767,32767,32767,32767,1
345886830,32767,32767,32767,32767,-19,32767
345891895,32767,32767,32767,32767,32767,0
345896989,32767,32767,32767,32767,5,32767
345902042,32767,32767,32767,32767,32767,32767
345907116,32767,32767,32767,32767,32767,-17
345912186,32767,32767,32767,32767,-20,-3
345917296,32767,32767,32767,32767,32767,32767
345922335,32767,32767,32767,32767,32767,-6
345927412,32767,32767,32767,32767,-44,32767
345932494,32767,32767,32767,-4,32767,2
345937742,32767,32767,32767,32767,-20,32767
345942858,32767,32767,32767,32767,32767,-5
345947857,32767,32767,32767,32767,6,32767
345952805,32767,32767,32767,32767,32767,-8
345957839,32767,32767,32767,32767,32767,-14
345962927,32767,32767,32767,32767,-19,-6
345967993,32767,32767,32767,32767,32767,32767
345973079,32767,32767,32767,32767,6,-1
345978142,32767,32767,32767,32767,32767,32767
346044113,32767,32767,32767,32767,32767,-16
346049180,32767,32767,32767,32767,7,32767
346054244,32767,32767,32767,32767,32767,-1
346059331,32767,32767,32767,32767,32767,-41
346064391,32767,32767,32767,32767,-20,-5
346069465,32767,32767,32767,32767,32767,32767
346074581,32767,32767,32767,32767,5,-16
346079611,32767,32767,32767,32767,32767,32767
346084693,32767,32767,32767,32767,32767,-11
346094839,32767,32767,32767,-4,32767,-13
346099904,32767,32767,32767,32767,32767,32767
346105163,32767,32767,32767,32767,-44,-4
346110175,32767,32767,32767,32767,32767,32767
346115199,32767,32767,32767,32767,-19,-19
346120204,32767,32767,32767,32767,32767,32767
346125296,32767,32767,32767,32767,6,-29
346130346,32767,32767,32767,32767,32767,32767
346135418,32767,32767,32767,32767,32767,-26
346165857,32767,32767,32767,32767,-18,-24
346170945,32767,32767,32767,32767,32767,32767
346176011,32767,32767,32767,32767,32767,-37
346181096,32767,32767,32767,32767,-43,32767
346186343,32767,32767,32767,32767,32767,-26
346191346,32767,32767,32767,32767,-18,32767
346196359,32767,32767,32767,-6,32767,-31
346201373,32767,32767,32767,32767,32767,32767
346206447,32767,32767,32767,32767,-44,-6
346211518,32767,32767,32767,32767,32767,-1
346216600,32767,32767,32767,32767,-20,32767
346221670,32767,32767,32767,32767,32767,32767
346226738,32767,32767,32767,32767,5,-40
346231819,32767,32767,32767,32767,32767,-4
346236885,32767,32767,32767,32767,32767,32767
346241961,32767,32767,32767,32767,-21,32767
346247041,32767,32767,32767,32767,32767,-39
346252163,32767,32767,32767,32767,9,-5
346257181,32767,32767,32767,-7,32767,-30
346262280,32767,32767,32767,32767,32767,-5
346267536,32767,32767,32767,32767,-20,32767
346272549,32767,32767,32767,32767,32767,-11
346277551,32767,32767,32767,32767,6,32767
346282541,32767,32767,32767,32767,32767,2
346287629,32767,32767,32767,32767,32767,32767
346292694,32767,32767,32767,32767,-19,1
346297775,32767,32767,32767,32767,32767,32767
346302842,32767,32767,32767,32767,6,-11
346307912,32767,32767,32767,-8,32767,-39
346312997,32767,32767,32767,32767,32767,-16
346318071,32767,32767,32767,32767,-19,32767
346323141,32767,32767,32767,32767,32767,2
346328216,32767,32767,32767,32767,9,32767
346333285,32767,32767,32767,32767,32767,-2
346338360,32767,32767,32767,32767,32767,32767
346343428,32767,32767,32767,32767,-17,32767
346348766,32767,32767,32767,32767,32767,-42
346353783,32767,32767,32767,32767,6,-4
346358765,32767,32767,32767,-5,32767,32767
346363795,32767,32767,32767,32767,32767,-6
346368803,32767,32767,32767,32767,-19,32767
346373867,32767,32767,32767,32767,32767,-11
346378950,32767,32767,32767,32767,5,32767
346384023,32767,32767,32767,32767,32767,-12
346389109,32767,32767,32767,32767,32767,32767
346394163,32767,32767,32767,32767,-18,-4
346399247,32767,32767,32767,32767,32767,32767
346404337,32767,32767,32767,32767,32767,-6
346409400,32767,32767,32767,32767,-44,32767
346414467,32767,32767,32767,32767,32767,-16
346419548,32767,32767,32767,-5,-16,32767
346424604,32767,32767,32767,32767,32767,-4
346429949,32767,32767,32767,32767,7,32767
346434890,32767,32767,32767,32767,32767,-16
346439941,32767,32767,32767,32767,32767,32767
346444893,32767,32767,32767,32767,-17,-7
346449971,32767,32767,32767,32767,32767,32767
346455063,32767,32767,32767,32767,7,-14
346460123,32767,32767,32767,32767,32767,32767
346465196,32767,32767,32767,32767,32767,-12
346470305,32767,32767,32767,-6,-21,32767
346475340,32767,32767,32767,32767,32767,-19
346480428,32767,32767,32767,32767,5,32767
346485484,32767,32767,32767,32767,32767,-15
346490564,32767,32767,32767,32767,32767,32767
346495628,32767,32767,32767,32767,-18,-14
346500721,32767,32767,32767,32767,32767,32767
346505792,32767,32767,32767,32767,32767,-11
346510859,32767,32767,32767,32767,-43,32767
346516153,32767,32767,32767,32767,32767,-21
346521070,32767,32767,32767,-7,-20,32767
346526086,32767,32767,32767,32767,32767,-23
346531153,32767,32767,32767,32767,5,32767
346536224,32767,32767,32767,32767,32767,-33
346541305,32767,32767,32767,32767,32767,32767
346546371,32767,32767,32767,32767,-20,-38
346551447,32767,32767,32767,32767,32767,32767
346556509,32767,32767,32767,32767,4,-28
346561616,32767,32767,32767,32767,32767,32767
346566659,32767,32767,32767,32767,32767,-39
346571738,32767,32767,32767,32767,-21,-3
346576805,32767,32767,32767,32767,32767,32767
346581889,32767,32767,32767,-5,11,32767
346586950,32767,32767,32767,32767,32767,-28
346592337,32767,32767,32767,32767,32767,32767
346597281,32767,32767,32767,32767,-18,-28
346602288,32767,32767,32767,32767,32767,32767
346607318,32767,32767,32767,32767,32767,-12
346612330,32767,32767,32767,32767,-43,2
346617398,32767,32767,32767,32767,32767,32767
346622469,32767,32767,32767,32767,-18,0
346627537,32767,32767,32767,32767,32767,32767
346642757,32767,32767,32767,32767,32767,-3
346647842,32767,32767,32767,32767,-20,32767
346652904,32767,32767,32767,32767,32767,-2
346657990,32767,32767,32767,32767,10,-11
346663054,32767,32767,32767,32767,32767,-3
346668124,32767,32767,32767,32767,32767,32767
346673446,32767,32767,32767,32767,-18,-3
346678480,32767,32767,32767,32767,32767,32767
346683438,32767,32767,32767,-7,32767,-5
346688435,32767,32767,32767,32767,-42,32767
346703645,32767,32767,32767,32767,32767,2
346708712,32767,32767,32767,32767,6,32767
346713785,32767,32767,32767,32767,32767,-11
346718870,32767,32767,32767,32767,32767,32767
346723932,32767,32767,32767,32767,-20,-14
346729008,32767,32767,32767,32767,32767,32767
346734081,32767,32767,32767,32767,32767,-14
346739152,32767,32767,32767,32767,-43,32767
346744228,32767,32767,32767,-7,32767,-29
346759638,32767,32767,32767,32767,5,32767
346764701,32767,32767,32767,32767,32767,-24
346769666,32767,32767,32767,32767,32767,32767
346774676,32767,32767,32767,32767,-20,-15
346779743,32767,32767,32767,32767,32767,32767
346784815,32767,32767,32767,32767,6,-12
346789896,32767,32767,32767,32767,32767,32767
346794969,32767,32767,32767,-7,32767,-4
346800033,32767,32767,32767,32767,-21,32767
346805117,32767,32767,32767,32767,32767,-5
346810185,32767,32767,32767,32767,7,32767
346815295,32767,32767,32767,32767,32767,-16
346820344,32767,32767,32767,32767,32767,32767
346825412,32767,32767,32767,32767,-19,-3
346830483,32767,32767,32767,32767,32767,32767
346835549,32767,32767,32767,32767,7,-12
346840871,32767,32767,32767,32767,32767,32767
346845827,32767,32767,32767,-7,32767,-18
346850828,32767,32767,32767,32767,-19,32767
346855841,32767,32767,32767,32767,32767,-19
346860936,32767,32767,32767,32767,5,32767
346865998,32767,32767,32767,32767,32767,-15
346871061,32767,32767,32767,32767,32767,32767
346876140,32767,32767,32767,32767,-21,-23
346881217,32767,32767,32767,32767,32767,32767
346886287,32767,32767,32767,32767,5,-15
346891359,32767,32767,32767,32767,32767,32767
346896428,32767,32767,32767,32767,32767,-16
346901524,32767,32767,32767,32767,-18,32767
346906595,32767,32767,32767,-7,32767,-6
346911666,32767,32767,32767,32767,8,32767
346916726,32767,32767,32767,32767,32767,-21
346922043,32767,32767,32767,32767,32767,-5
346927042,32767,32767,32767,32767,-21,32767
346931990,32767,32767,32767,32767,32767,32767
346937021,32767,32767,32767,32767,5,-29
346942097,32767,32767,32767,32767,32767,-7
346947166,32767,32767,32767,32767,32767,32767
346952252,32767,32767,32767,32767,-21,32767
346957318,32767,32767,32767,-8,32767,-5
346962385,32767,32767,32767,32767,5,0
346967455,32767,32767,32767,32767,32767,32767
346972540,32767,32767,32767,32767,32767,-1
346977603,32767,32767,32767,32767,-21,32767
346982684,32767,32767,32767,32767,32767,-13
346987757,32767,32767,32767,32767,8,32767
346992824,32767,32767,32767,32767,32767,32767
346997896,32767,32767,32767,32767,32767,-27
347003180,32767,32767,32767,32767,-19,2
347043559,32767,32767,32767,32767,32767,-19
347048638,32767,32767,32767,32767,32767,32767
347053714,32767,32767,32767,32767,-21,-12
347058776,32767,32767,32767,32767,32767,-20
347063887,32767,32767,32767,32767,32767,-25
347068924,32767,32767,32767,-7,-43,32767
347074031,32767,32767,32767,32767,32767,-14
347079079,32767,32767,32767,32767,-18,32767
347084379,32767,32767,32767,32767,32767,-16
347089361,32767,32767,32767,32767,5,32767
347094355,32767,32767,32767,32767,32767,-14
347099373,32767,32767,32767,32767,32767,32767
347104450,32767,32767,32767,32767,-20,-11
347109510,32767,32767,32767,32767,32767,32767
347114593,32767,32767,32767,32767,7,-17
347119682,32767,32767,32767,-7,32767,32767
347124738,32767,32767,32767,32767,32767,-33
347129815,32767,32767,32767,32767,-21,32767
347134877,32767,32767,32767,32767,32767,-24
347139955,32767,32767,32767,32767,7,32767
347145024,32767,32767,32767,32767,32767,-27
347150112,32767,32767,32767,32767,32767,32767
347165608,32767,32767,32767,32767,4,-43
347170547,32767,32767,32767,-6,32767,32767
347175572,32767,32767,32767,32767,32767,-30
347180531,32767,32767,32767,32767,-19,32767
347185614,32767,32767,32767,32767,32767,-31
347190688,32767,32767,32767,32767,7,32767
347195758,32767,32767,32767,32767,32767,-31
347200832,32767,32767,32767,32767,32767,32767
347205905,32767,32767,32767,32767,-20,-14
347210984,32767,32767,32767,32767,32767,32767
347216067,32767,32767,32767,32767,6,-40
347236348,32767,32767,32767,32767,32767,-33
347241431,32767,32767,32767,32767,32767,-1
347246747,32767,32767,32767,32767,-46,32767
347251749,32767,32767,32767,32767,32767,32767
347256723,32767,32767,32767,32767,-19,-31
347261798,32767,32767,32767,32767,32767,-2
347266788,32767,32767,32767,32767,7,32767
347271862,32767,32767,32767,32767,32767,32767
347276934,32767,32767,32767,32767,32767,-36
347292155,32767,32767,32767,32767,5,32767
347297242,32767,32767,32767,32767,32767,-37
347302304,32767,32767,32767,32767,32767,-4
347307373,32767,32767,32767,32767,-18,-40
347312449,32767,32767,32767,32767,32767,32767
347317531,32767,32767,32767,32767,32767,-41
347322601,32767,32767,32767,32767,-43,-3
347327904,32767,32767,32767,32767,32767,32767
347332931,32767,32767,32767,-6,-20,-4
347337890,32767,32767,32767,32767,32767,32767
347342897,32767,32767,32767,32767,6,-4
347347967,32767,32767,32767,32767,32767,32767
347353037,32767,32767,32767,32767,32767,-12
347358114,32767,32767,32767,32767,-21,-38
347363192,32767,32767,32767,32767,32767,-6
347368264,32767,32767,32767,32767,5,32767
347373330,32767,32767,32767,32767,32767,-3
347378404,32767,32767,32767,32767,32767,32767
347383482,32767,32767,32767,32767,-20,-11
347388584,32767,32767,32767,32767,32767,32767
347393624,32767,32767,32767,-5,7,-21
347398717,32767,32767,32767,32767,32767,32767
347403771,32767,32767,32767,32767,32767,-4
347409054,32767,32767,32767,32767,-20,32767
347414190,32767,32767,32767,32767,32767,-24
347419106,32767,32767,32767,32767,4,32767
347424142,32767,32767,32767,32767,32767,-12
347429158,32767,32767,32767,32767,32767,32767
347434211,32767,32767,32767,32767,-21,-18
347439321,32767,32767,32767,32767,32767,32767
347444366,32767,32767,32767,-6,5,-12
347449440,32767,32767,32767,32767,32767,32767
347454510,32767,32767,32767,32767,32767,-6
347459597,32767,32767,32767,32767,-20,32767
347464660,32767,32767,32767,32767,32767,-12
347469726,32767,32767,32767,32767,10,32767
347474823,32767,32767,32767,32767,32767,-14
347479896,32767,32767,32767,32767,32767,32767
347484945,32767,32767,32767,32767,-17,-1
347490328,32767,32767,32767,32767,32767,32767
347495260,32767,32767,32767,-7,6,-18
347500268,32767,32767,32767,32767,32767,32767
347505293,32767,32767,32767,32767,32767,-6
347510320,32767,32767,32767,32767,-20,32767
347515394,32767,32767,32767,32767,32767,-17
347520457,32767,32767,32767,32767,5,32767
347525538,32767,32767,32767,32767,32767,-16
347530608,32767,32767,32767,32767,32767,32767
347535676,32767,32767,32767,32767,-20,-18
347540752,32767,32767,32767,32767,32767,32767
347545828,32767,32767,32767,32767,6,-15
347550900,32767,32767,32767,32767,32767,32767
347555988,32767,32767,32767,-6,32767,-12
347561065,32767,32767,32767,32767,-17,32767
347566117,32767,32767,32767,32767,32767,-20
347571214,32767,32767,32767,32767,32767,32767
347576476,32767,32767,32767,32767,-44,-24
347581458,32767,32767,32767,32767,32767,-1
347586451,32767,32767,32767,32767,-18,32767
347596559,32767,32767,32767,32767,6,-32
347601633,32767,32767,32767,32767,32767,-1
347606708,32767,32767,32767,-7,32767,-32
347611810,32767,32767,32767,32767,-21,32767
347616862,32767,32767,32767,32767,32767,-33
347621927,32767,32767,32767,32767,6,32767
347626997,32767,32767,32767,32767,32767,-39
347632071,32767,32767,32767,32767,32767,32767
347637154,32767,32767,32767,32767,-18,-42
347642221,32767,32767,32767,32767,32767,-3
347647300,32767,32767,32767,32767,8,32767
347652370,32767,32767,32767,32767,32767,-4
347657679,32767,32767,32767,-7,32767,-40
347662629,32767,32767,32767,32767,-19,32767
347667667,32767,32767,32767,32767,32767,-42
347672680,32767,32767,32767,32767,7,-6
347677731,32767,32767,32767,32767,32767,32767
347682814,32767,32767,32767,32767,32767,-4
347687889,32767,32767,32767,32767,-19,32767
347692963,32767,32767,32767,32767,32767,-2
347698025,32767,32767,32767,32767,5,32767
347703100,32767,32767,32767,32767,32767,-5
347708176,32767,32767,32767,32767,32767,-37
347713249,32767,32767,32767,32767,-21,-19
347718328,32767,32767,32767,-6,32767,32767
347723412,32767,32767,32767,32767,32767,-5
347728468,32767,32767,32767,32767,-41,32767
347733555,32767,32767,32767,32767,32767,-5
347738903,32767,32767,32767,32767,-21,32767
347743839,32767,32767,32767,32767,32767,-6
347748858,32767,32767,32767,32767,7,32767
347753905,32767,32767,32767,32767,32767,32767
347758929,32767,32767,32767,32767,32767,32767
347763981,32767,32767,32767,32767,-18,32767
347769064,32767,32767,32767,-6,32767,32767
347774161,32767,32767,32767,32767,6,32767
347779226,32767,32767,32767,32767,32767,32767
347784320,32767,32767,32767,32767,32767,32767
347789349,32767,32767,32767,32767,-19,32767
347794427,32767,32767,32767,32767,32767,32767
347799518,32767,32767,32767,32767,7,32767
347804598,32767,32767,32767,32767,32767,-5
347809666,32767,32767,32767,32767,32767,-11
347814737,32767,32767,32767,32767,-18,-5
347819997,32767,32767,32767,-7,32767,-43
347825053,32767,32767,32767,32767,6,-27
347829983,32767,32767,32767,32767,32767,32767
347835031,32767,32767,32767,32767,32767,-12
347840083,32767,32767,32767,32767,-18,32767
347845156,32767,32767,32767,32767,32767,-24
347850236,32767,32767,32767,32767,6,32767
347855303,32767,32767,32767,32767,32767,-3
347860379,32767,32767,32767,32767,32767,-42
347865447,32767,32767,32767,32767,-20,-14
347870523,32767,32767,32767,32767,32767,32767
347875598,32767,32767,32767,32767,5,-20
347880680,32767,32767,32767,-5,32767,32767
347885741,32767,32767,32767,32767,32767,-15
347890848,32767,32767,32767,32767,-17,32767
347895888,32767,32767,32767,32767,32767,-14
347901213,32767,32767,32767,32767,5,32767
347906203,32767,32767,32767,32767,32767,-8
347911198,32767,32767,32767,32767,32767,32767
347916217,32767,32767,32767,32767,-19,-28
347921256,32767,32767,32767,32767,32767,32767
347926336,32767,32767,32767,32767,5,-18
347931413,32767,32767,32767,-6,32767,32767
347936475,32767,32767,32767,32767,32767,-23
347941557,32767,32767,32767,32767,-20,32767
347946633,32767,32767,32767,32767,32767,-18
347951724,32767,32767,32767,32767,6,0
347956771,32767,32767,32767,32767,32767,1
347961845,32767,32767,32767,32767,32767,32767
347966915,32767,32767,32767,32767,-19,-20
347971998,32767,32767,32767,32767,32767,32767
347977071,32767,32767,32767,32767,8,-26
347982437,32767,32767,32767,-6,32767,32767
347987393,32767,32767,32767,32767,32767,-16
347992402,32767,32767,32767,32767,-19,1
347997352,32767,32767,32767,32767,32767,32767
348002433,32767,32767,32767,32767,6,2
348007502,32767,32767,32767,32767,32767,-26
348012582,32767,32767,32767,32767,32767,-1
348017658,32767,32767,32767,32767,-20,32767
348022732,32767,32767,32767,32767,32767,-3
348027796,32767,32767,32767,32767,6,32767
348098827,32767,32767,32767,32767,32767,32767
348103929,32767,32767,32767,32767,5,-6
348108973,32767,32767,32767,32767,32767,32767
348114058,32767,32767,32767,32767,32767,-16
348119150,32767,32767,32767,32767,-21,32767
348124222,32767,32767,32767,32767,32767,-19
348129290,32767,32767,32767,32767,32767,32767
348134341,32767,32767,32767,32767,-42,-18
348139411,32767,32767,32767,32767,32767,32767
348144757,32767,32767,32767,-7,-20,-20
348149721,32767,32767,32767,32767,32767,32767
348154762,32767,32767,32767,32767,5,-14
348159745,32767,32767,32767,32767,32767,32767
348164778,32767,32767,32767,32767,32767,-29
348169852,32767,32767,32767,32767,-20,32767
348174943,32767,32767,32767,32767,32767,-24
348180008,32767,32767,32767,32767,6,32767
348185072,32767,32767,32767,32767,32767,-17
348200292,32767,32767,32767,32767,32767,32767
348205365,32767,32767,32767,-7,32767,-16
348210468,32767,32767,32767,32767,-43,32767
348215512,32767,32767,32767,32767,32767,-28
348220588,32767,32767,32767,32767,-18,32767
